"","DEM","DATE","WEEK","Vote_Share","Lagged_VS","ad_day","no_ad_day","before_oct","after_oct","TOT_INSTANCE","POSITION","LENGTH","tot_audience","comp_audience","Weighted_Slant","Weighted_Cosine","NEG","AWARDS","COMEDY","DOCUMENTARY","DRAMA_ADVENTURE","MOVIE","NEWS_POLITICAL","SLICE_OF_LIFE","SPORTS","SUSPENSE_MYSTERY","ANE","CNN","DISC","FNEW","HIST","ID","LIFE","MSNB","NBC","OTHERS","TLC","row_num"
"168",1,"09/22/2016","11",43.4334516860344,43.0441643610103,1,0,1,0,10,0.485042636759006,0,6553253,1991474,0.183923073257503,0.344688294175861,1,0,0,0.193935744583644,0.142789695438281,0,0.277925634795421,0.385348925182654,0,0,0.076831765842094,0.1472873090662,0,0,0,0.193935744583644,0.254833439209504,0.130638325729222,0,0.142789695438281,0.0536837201310555,168
"169",1,"09/21/2016","11",43.0441643610103,42.1832630252004,1,0,1,0,6,0.352735743668244,0,3445520,0,0.234907821784534,0.350928423686031,1,0,0.134257818848824,0,0,0,0.291196394158211,0.574545786992965,0,0,0,0,0.350345666256472,0,0,0,0.224200120736493,0.291196394158211,0,0.134257818848824,0,169
"170",1,"09/20/2016","11",42.1832630252004,41.7380030860395,1,0,1,0,4,0.394957783059515,0,2435346,0,0.304028145289889,0.359388203971689,1,0,0,0,0,0,0.468618832806509,0.531381167193491,0,0,0,0,0.335765841896798,0,0,0.195615325296693,0,0.380710995480724,0,0.0879078373257845,0,170
"171",1,"09/19/2016","11",41.7380030860395,41.1125362270312,1,0,1,0,4,0.456800862144948,0,1599731,0,0.0553322652643383,0.328949797490539,1,0,0,0.253863305768282,0,0,0.684231286385024,0,0.0619054078466942,0,0.253863305768282,0,0,0,0,0.684231286385024,0,0,0,0.0619054078466942,0,171
"172",1,"09/18/2016","11",41.1125362270312,40.8897593447846,1,0,1,0,5,0.525495866785766,0,8895593,0,-0.0527612762036349,0.315720003925598,1,0,0,0,0,0.218596556744446,0,0.035554009721443,0.745849433534111,0,0.035554009721443,0,0,0,0,0,0.218596556744446,0,0,0.745849433534111,0,172
"173",1,"09/17/2016","10",40.8897593447846,41.2223542437862,1,0,1,0,4,0.430581473817355,0,2426188,0,-0.0557073454773904,0.315359428374178,1,0,0,0,0,0,0.641857102582323,0.358142897417677,0,0,0,0.318784447042026,0,0,0,0,0.358142897417677,0.323072655540296,0,0,0,173
"174",1,"09/16/2016","10",41.2223542437862,41.0296698885462,1,0,1,0,4,0.435276797060583,0,3721321,0,0.0292343910121241,0.325755624331332,1,0,0,0,0,0,0.515213280445304,0.139928536130046,0.344858183424649,0,0,0,0,0,0,0,0.139928536130046,0.515213280445304,0,0.344858183424649,0,174
"175",1,"09/15/2016","10",41.0296698885462,41.3085759110529,1,0,1,0,9,0.437232317726206,0,6844546,0,0.0957312105362295,0.333894308503223,1,0,0,0.0596441312542863,0.255284572563323,0,0.155343685322591,0.279549439802143,0,0.250178171057657,0,0,0,0,0,0.250178171057657,0.174645915156389,0.155343685322591,0,0.31384068424699,0.105991544216373,175
"176",1,"09/14/2016","10",41.3085759110529,41.9481379344699,1,0,1,0,11,0.601397631140143,0,6851503,0,0.0623778795770927,0.350621264171234,1,0,0,0,0,0,0.253237720249119,0.746762279750881,0,0,0,0,0.358861260076804,0,0.210182349770554,0,0.0570937500866598,0.253237720249119,0,0,0.120624919816864,176
"177",1,"09/13/2016","10",41.9481379344699,42.7467399001868,1,0,1,0,3,0.627984515891646,0,1717632,0,-0.131327591429047,0.306104109049046,1,0,0,0,0,0,0.619869098852374,0.380130901147626,0,0,0,0,0,0,0,0.380130901147626,0,0.454279496422982,0,0.165589602429391,0,177
"178",1,"09/12/2016","10",42.7467399001868,44.4105007896001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
"179",1,"09/11/2016","10",44.4105007896001,44.9563218211763,1,0,1,0,13,0.527564072946346,0,6422716,0,0.117261851404353,0.336529488460673,1,0,0,0.501250716986396,0,0.309873735659494,0,0.18887554735411,0,0,0,0,0.101853639488341,0,0,0,0.579658667766098,0,0,0.129612145391451,0.18887554735411,179
"180",1,"09/10/2016","9",44.9563218211763,44.817926957187,1,0,1,0,8,0.505598255565331,0,3674985,0,-0.131327591429047,0.306104109049046,1,0,0,0.136687632738637,0,0,0,0.67345227259431,0.189860094667053,0,0,0,0.289769073887376,0,0,0.136687632738637,0.383683198706934,0,0,0.189860094667053,0,180
"181",1,"09/09/2016","9",44.817926957187,44.4443124094983,1,0,1,0,4,0.712685569990159,0,4088170,0,-0.239751819029424,0.391959753416843,1,0,0,0.578386906611026,0,0,0.421613093388974,0,0,0,0,0,0,0,0.578386906611026,0,0,0.421613093388974,0,0,0,181
"182",1,"09/08/2016","9",44.4443124094983,44.5206965667684,1,0,1,0,8,0.521746238483297,0,4720598,0,-0.131327591429047,0.306104109049046,1,0,0,0.68730296458203,0,0,0,0.31269703541797,0,0,0,0,0.332912059023031,0,0,0.271916608870317,0.116249466698922,0,0,0,0.27892186540773,182
"183",1,"09/07/2016","9",44.5206965667684,44.1183755920977,1,0,1,0,14,0.452088678678823,0,7965741,0,-0.38884913529994,0.510022352941139,1,0,0,0.217804847031808,0,0,0.0976426424107939,0.684552510557398,0,0,0,0,0.217804847031808,0,0.0628978521897712,0,0.511941450268092,0.0976426424107939,0,0,0.109713208099535,183
"184",1,"09/06/2016","9",44.1183755920977,43.5809456515376,1,0,1,0,6,0.470685745589312,0,6761622,0,-0.38884913529994,0.510022352941139,1,0,0,0.745956517533811,0,0,0,0.254043482466189,0,0,0.281301882891413,0,0.622162847908386,0,0,0.0965352692002008,0,0,0,0,0,184
"185",1,"09/05/2016","9",43.5809456515376,42.7450995920731,1,0,1,0,11,0.562500232133144,0,5072294,0,-0.38884913529994,0.510022352941139,1,0,0,0.341928918158135,0,0,0,0.658071081841865,0,0,0.838610301374487,0,0,0,0,0,0,0,0,0.0689055090260935,0.0924841895994199,185
"186",1,"09/04/2016","9",42.7450995920731,42.4065865606788,1,0,1,0,6,0.542443759235661,0,2759071,0,-0.38884913529994,0.510022352941139,1,0,0,0,0,0.655007428224935,0,0.344992571775065,0,0,0.344992571775065,0,0,0,0,0,0.655007428224935,0,0,0,0,186
"187",1,"09/03/2016","8",42.4065865606788,42.4037428383153,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
"188",1,"09/02/2016","8",42.4037428383153,43.3358976008947,1,0,1,0,2,0.556616402534121,0,962648,0,-0.38884913529994,0.510022352941139,1,0,0,0.632891773524694,0,0,0,0.367108226475306,0,0,0,0,0,0,0,0.632891773524694,0,0,0,0.367108226475306,0,188
"189",1,"09/01/2016","8",43.3358976008947,42.3902161029634,1,0,1,0,9,0.380969538561451,0,7088576,0,-0.38884913529994,0.510022352941139,1,0,0,0.204658312191334,0.225160173213915,0,0.194998826280483,0.254317651387246,0,0.120865036927022,0,0.166929860101662,0,0,0.137635259888587,0.325523349118356,0.0757935021081808,0,0,0.253229139392736,0.0408888893904784,189
"190",1,"08/31/2016","8",42.3902161029634,41.8337296370632,1,0,1,0,2,0.695312436491048,0,1109831,1674525,-0.38884913529994,0.510022352941139,1,0,0,0,0,0,1,0,0,0,0,0.808159080076156,0,0,0,0,0,0,0,0.191840919923844,0,190
"191",1,"08/30/2016","8",41.8337296370632,42.3078292163046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
"192",1,"08/29/2016","8",42.3078292163046,43.6072123722353,1,0,1,0,5,0.40777671809254,0,3505758,0,-0.38884913529994,0.510022352941139,1,0,0,0.467290668665664,0,0,0.283959417620954,0.248749913713382,0,0,0.112347172851064,0,0,0,0.248749913713382,0.283959417620954,0,0,0,0,0.3549434958146,192
"193",1,"08/28/2016","8",43.6072123722353,44.197230240386,1,0,1,0,1,0.583333333333333,0,665566,0,-0.38884913529994,0.510022352941139,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,193
"194",1,"08/27/2016","7",44.197230240386,44.6620042638308,1,0,1,0,3,0.612261574744267,0,1024837,0,-0.38884913529994,0.510022352941139,1,0,0,0,0,0,0,1,0,0,0.252462586733305,0,0.460801083489374,0,0,0,0.286736329777321,0,0,0,0,194
"195",1,"08/26/2016","7",44.6620042638308,43.6429170825713,1,0,1,0,3,0.580666671187391,0,3033648,0,-0.38884913529994,0.510022352941139,1,0,0,0.66216021107261,0,0,0.33783978892739,0,0,0,0,0.33783978892739,0,0,0.430316239721945,0.231843971350664,0,0,0,0,0,195
"196",1,"08/25/2016","7",43.6429170825713,44.296378537898,1,0,1,0,8,0.472875176577172,0,5842471,1199856,-0.38884913529994,0.510022352941139,1,0,0,0.216623411566784,0.171630633682221,0,0.373075022537553,0.059801580529882,0,0.17886935168356,0,0.32493871171975,0,0,0,0.314996685477771,0,0,0,0.219766944500024,0.140297658302455,196
"197",1,"08/24/2016","7",44.296378537898,45.2648548585106,1,0,1,0,2,0.5,0,1654848,1918614,-0.490908684952335,0.477723535228677,1,0,0,0,0,0,0.566062260703098,0,0,0.433937739296902,0,0.566062260703098,0,0,0,0.433937739296902,0,0,0,0,0,197
"198",1,"08/23/2016","7",45.2648548585106,44.2063221831107,1,0,1,0,1,0.785714285714286,0,328695,0,-0.625239436485431,0.435211840127897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,198
"199",1,"08/22/2016","7",44.2063221831107,43.5374685587646,1,0,1,0,2,0.316418743622925,0,1168960,0,-0.625239436485431,0.435211840127897,1,0,0.258008828360252,0,0,0,0.741991171639748,0,0,0,0,0,0,0,0,0.741991171639748,0,0,0,0.258008828360252,0,199
"200",1,"08/21/2016","7",43.5374685587646,43.0691769572534,1,0,1,0,2,0.212948762959938,0,23074833,0,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,200
"201",1,"08/20/2016","6",43.0691769572534,43.5699631304386,1,0,1,0,3,0.224945753108418,0,16340414,0,-0.00213176565198233,0.344881929292411,0.0788166077065122,0,0,0.0788166077065122,0,0,0,0,0.921183392293488,0,0,0,0.0423057212626314,0,0.0365108864438808,0,0,0,0.921183392293488,0,0,201
"202",1,"08/19/2016","6",43.5699631304386,44.5320283133124,1,0,1,0,4,0.216581073160638,0,30283107,1881427,0.0150170667563299,0.372211377025751,1,0,0,0.0204484632306718,0,0,0.0247051268550483,0,0.95484640991428,0,0,0.0247051268550483,0,0,0,0.0204484632306718,0,0,0.95484640991428,0,0,202
"203",1,"08/18/2016","6",44.5320283133124,43.9882473175133,1,0,1,0,6,0.607318422203042,0,17008752,1940129,-0.0547100844730981,0.352504038717959,0.156978301523827,0,0,0,0,0,0.0672519065478761,0.0464790714803767,0.843021698476173,0.0432473234955745,0,0.0513932474293234,0,0,0,0.0432473234955745,0,0,0.843021698476173,0.0158586591185526,0.0464790714803767,203
"204",1,"08/17/2016","6",43.9882473175133,44.2040840037442,1,0,1,0,2,0.498970713753009,0,29851657,820708,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,204
"205",1,"08/16/2016","6",44.2040840037442,45.5199863364606,1,0,1,0,1,0.6,0,16089361,0,0.0513150094667338,0.337133922556335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,205
"206",1,"08/15/2016","6",45.5199863364606,45.6249502104442,1,0,1,0,6,0.609840513713376,0,34466214,0,0.0113192993938031,0.35702529308812,0.506231638902956,0,0.00886410094244758,0.019313638567903,0,0,0,0.0267221401224979,0.945100120367151,0,0,0,0,0,0.046035778690401,0,0,0,0.945100120367151,0.00886410094244758,0,206
"207",1,"08/14/2016","6",45.6249502104442,46.3194467864864,1,0,1,0,2,0.247164132513148,0,31991945,0,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,207
"208",1,"08/13/2016","5",46.3194467864864,45.731273518875,1,0,1,0,6,0.512686055278514,0,48300587,0,0.0449970099802598,0.361846905781152,0.713189634734667,0,0,0.0127135307900088,0,0,0.0367913748128982,0,0.950495094397093,0,0,0.0169724438338607,0,0,0.0127135307900088,0,0,0.0198189309790376,0.950495094397093,0,0,208
"209",1,"08/12/2016","5",45.731273518875,44.2344648620701,1,0,1,0,5,0.55356747823291,0,4027355,1471887,-0.625239436485431,0.435211840127897,1,0,0,0.589009411884475,0,0,0.410990588115525,0,0,0,0,0.410990588115525,0,0,0.461299289484041,0.127710122400434,0,0,0,0,0,209
"210",1,"08/11/2016","5",44.2344648620701,44.8414479728794,1,0,1,0,4,0.629800628967663,0,21096185,0,0.0354357803339496,0.350343050728748,0.187179388121596,0,0,0,0,0,0.131098442680513,0.0560809454410833,0.812820611878404,0,0,0,0,0.131098442680513,0.0560809454410833,0,0,0,0.812820611878404,0,0,210
"211",1,"08/10/2016","5",44.8414479728794,44.9605851922211,1,0,1,0,2,0.722223940200787,0,38546594,0,0.0453659643365635,0.369225082325871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,211
"212",1,"08/09/2016","5",44.9605851922211,45.1057036169449,1,0,1,0,1,0.6,0,18020008,0,0.0513150094667338,0.337133922556335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,212
"213",1,"08/08/2016","5",45.1057036169449,45.0311398886617,1,0,1,0,8,0.564918361198795,0,23022871,0,-0.557869205112764,0.42727180782341,0.958345334081054,0,0.0137078907317858,0.020735771833148,0,0.043977182515595,0,0.0301342521530004,0.891444902766471,0,0,0,0.0301342521530004,0,0,0,0,0,0.791515445662706,0.157614530351145,0.020735771833148,213
"214",1,"08/07/2016","5",45.0311398886617,44.6525874887116,1,0,1,0,3,0.580085689046888,0,14987113,0,0.0333378990432962,0.342740496993249,0.121705027512637,0,0,0,0,0.0258223848715893,0,0,0.974177615128411,0,0,0,0,0,0,0,0.0258223848715893,0,0.878294972487363,0.0958826426410477,0,214
"215",1,"08/06/2016","4",44.6525874887116,44.5543099681058,1,0,1,0,1,0.5,0,348574,0,-0.625239436485431,0.435211840127897,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,215
"216",1,"08/05/2016","4",44.5543099681058,45.1790553298552,1,0,1,0,1,0.375,0,301676,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,216
"217",1,"08/04/2016","4",45.1790553298552,44.7931079965333,1,0,1,0,4,0.619482427406995,0,4283792,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.293029166682229,0.706970833317771,0,0,0,0.293029166682229,0,0,0.60641296309438,0,0.100557870223391,0,0,0,0,217
"218",1,"08/03/2016","4",44.7931079965333,43.6920657546954,1,0,1,0,2,0.37540941618918,0,1805111,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.631141242837698,0,0,0.368858757162302,0,0.631141242837698,0,0,0,0.368858757162302,0,0,0,0,0,218
"219",1,"08/02/2016","4",43.6920657546954,43.1018981894534,0,1,1,0,0,0,0,0,1741917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
"220",1,"08/01/2016","4",43.1018981894534,42.1136732870818,1,0,1,0,2,0.309942076436629,0,1528050,0,0.20121411485852,0.395932250116454,1,0,0,0.421051012728641,0,0,0.578948987271359,0,0,0,0,0,0,0,0,0.578948987271359,0,0,0,0,0.421051012728641,220
"221",1,"07/31/2016","4",42.1136732870818,41.8854907769462,1,0,1,0,1,0.555555555555556,0,348457,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,221
"222",1,"07/30/2016","3",41.8854907769462,41.6571909495476,1,0,1,0,1,0.3,0,1098329,0,0.20121411485852,0.395932250116454,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,222
"223",1,"07/29/2016","3",41.6571909495476,40.5324210323967,1,0,1,0,3,0.306841038947457,0,2851651,6981568,0.268240588713565,0.373837557691845,0.761569350527116,0,0,0.238430649472884,0,0,0.761569350527116,0,0,0,0,0,0,0,0,0.238430649472884,0,0.665022823620422,0,0.0965465269066937,0,223
"224",1,"07/28/2016","3",40.5324210323967,40.1230637804212,1,0,1,0,8,0.483058278132046,0,8291611,0,0.269317184050609,0.392671865224096,0.828579030058212,0,0,0,0,0,0.498099464627561,0.407253548194675,0,0.0946469871777632,0,0.280800799748083,0,0,0.171420969941788,0.0946469871777632,0.104164196800839,0.217298664879479,0,0,0.131668381452048,224
"225",1,"07/27/2016","3",40.1230637804212,40.3902303016551,1,0,1,0,2,0.476578908449488,0,1029280,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.258469026892585,0.741530973107415,0,0,0,0,0,0,0,0,0,0,0,0.258469026892585,0.741530973107415,225
"226",1,"07/26/2016","3",40.3902303016551,41.1033664820548,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
"227",1,"07/25/2016","3",41.1033664820548,41.3452271399748,1,0,1,0,6,0.539603826072414,0,4058477,0,0.399587331221034,0.394668631535494,0.772493721166832,0,0,0.597571946323707,0,0,0.216403098995017,0.186024954681276,0,0,0.111360985906782,0,0.186024954681276,0,0.227506278833168,0.216403098995017,0,0,0,0.100404905584041,0.158299775999716,227
"228",1,"07/24/2016","3",41.3452271399748,41.6869804539429,1,0,1,0,2,0.576867030231961,0,1184452,0,-0.278971249309983,0.455236863795533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,228
"229",1,"07/23/2016","2",41.6869804539429,42.2989629560148,1,0,1,0,3,0.297087893971623,0,2754041,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,0.402499817540843,0.597500182459157,0,0,0,0,0.597500182459157,0,0,0,0,0.402499817540843,0,0,0,229
"230",1,"07/22/2016","2",42.2989629560148,43.1949165048119,1,0,1,0,2,0.155434998345931,0,3771074,0,0.20121411485852,0.395932250116454,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230
"231",1,"07/21/2016","2",43.1949165048119,43.3908904886624,1,0,1,0,3,0.33878591427529,0,2195554,0,0.0313088357960518,0.416916161099005,1,0,0,0,0,0,0.646729709221454,0.353270290778546,0,0,0,0,0,0,0,0,0.353270290778546,0.646729709221454,0,0,0,231
"232",1,"07/20/2016","2",43.3908904886624,42.6288857179841,1,0,1,0,4,0.211359056605007,0,4079380,0,0.249335430280528,0.383999693072543,1,0,0,0.185173972515431,0,0,0.814826027484569,0,0,0,0,0,0,0,0,0.185173972515431,0,0.744931092469934,0,0.0698949350146346,0,232
"233",1,"07/19/2016","2",42.6288857179841,42.1382391780295,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
"234",1,"07/18/2016","2",42.1382391780295,42.2427819184607,1,0,1,0,1,0.625,0,440289,0,0.20121411485852,0.395932250116454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234
"235",1,"07/17/2016","2",42.2427819184607,41.7567945091362,1,0,1,0,2,0.277208637193031,0,733049,0,-0.0286187190200922,0.424317428926602,1,0,0,0.477521966471546,0,0,0,0.522478033528454,0,0,0,0,0.477521966471546,0,0,0,0,0,0,0.522478033528454,0,235
"236",1,"07/16/2016","1",41.7567945091362,41.800943854596,1,0,1,0,4,0.185782366801986,0,3875853,0,-0.150963217568416,0.449093448873961,0.9054824834688,0,0,0.375474766457861,0.0945175165311997,0,0.31419483659468,0.215812880416259,0,0,0,0,0.59128764687412,0,0,0,0,0.31419483659468,0,0.0945175165311997,0,236
"237",1,"07/15/2016","1",41.800943854596,40.308316017396,1,0,1,0,2,0.612047609933984,0,4065076,0,-0.278971249309983,0.455236863795533,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,237
"238",1,"07/14/2016","1",40.308316017396,39.9575616834787,1,0,1,0,3,0.470169464749217,0,2188046,2334397,-0.278971249309983,0.455236863795533,1,0,0,0,0,0,0.530558315501594,0.469441684498406,0,0,0,0,0,0,0,0,0.469441684498406,0.530558315501594,0,0,0,238
"239",1,"07/13/2016","1",39.9575616834787,40.331438156071,1,0,1,0,4,0.413390808593108,0,3514074,2361239,0.29845280259175,0.402178271545085,0.743823550670817,0,0,0,0,0,0.743823550670817,0.256176449329183,0,0,0,0.327039783453621,0,0,0.256176449329183,0,0,0.339011358326546,0,0.0777724088906494,0,239
"240",1,"07/12/2016","1",40.331438156071,40.1879679886396,1,0,1,0,4,0.768910383063967,0,4097079,3074691,1.07236184225555,0.390383121684275,0,0,0,0.459853715293261,0,0,0.540146284706739,0,0,0,0,0,0,0,0.459853715293261,0,0,0.540146284706739,0,0,0,240
"241",1,"07/11/2016","1",40.1879679886396,40.3210174038008,1,0,1,0,4,0.340046015754261,0,2413922,1242711,1.07236184225555,0.390383121684275,0,0,0.129068793440716,0.222483576519871,0,0,0.317320526512456,0.331127103526957,0,0,0,0,0.331127103526957,0,0,0.317320526512456,0,0,0,0.129068793440716,0.222483576519871,241
"242",1,"07/10/2016","1",40.3210174038008,NA,1,0,1,0,1,0.2,0,373407,0,1.07236184225555,0.390383121684275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242
