"DEM","WEEK","Vote_Share","Lagged_VS","ad_day","no_ad_day","before_oct","after_oct","TOT_INSTANCE","POSITION","LENGTH","tot_audience","comp_audience","Weighted_Slant","Weighted_Cosine","NEG","AWARDS","COMEDY","DOCUMENTARY","DRAMA_ADVENTURE","MOVIE","NEWS_POLITICAL","SLICE_OF_LIFE","SPORTS","SUSPENSE_MYSTERY","ANE","CNN","DISC","FNEW","HIST","ID","LIFE","MSNB","NBC","OTHERS","TLC"
0,"17",46.5899869662439,48.0113141597507,1,0,0,1,14,0.594871189786714,0,61823115,43027686,0.0482284883859312,0.325629338342852,1,0,0,0.0279875253778461,0,0,0.206142589224111,0.0641164392962082,0.701753446101834,0,0,0,0.0115248479472443,0,0.0130300293021469,0.0103274640884724,0,0,0.684512208742636,0.249071839877366,0.0315336100421339
0,"17",48.0113141597507,48.2977127384455,1,0,0,1,11,0.45081582619805,0,4444910,836623,0.0565634906811168,0.351297564518211,1,0,0,0.369457649311235,0,0,0.18333442071943,0.447207929969336,0,0,0,0.395902954165551,0.244596403526731,0,0,0.103865320107719,0,0,0,0.0530237957573944,0.202611526442605
0,"17",48.2977127384455,47.8045641341573,1,0,0,1,8,0.530468412349678,0,11837357,5130695,0.0884989945541681,0.302710615723396,0.893662157861759,0,0,0.0263129683425109,0,0,0.723144786458666,0.250542245198823,0,0,0,0.317592516640328,0.250542245198823,0.405552269818339,0,0,0,0,0,0,0.0263129683425109
0,"17",47.8045641341573,47.2839090541193,1,0,0,1,4,0.59043783225056,0,10533905,3037059,0.238153760837855,0.370342182531152,0.776268914519354,0,0.74398497043594,0,0,0,0.223731085480646,0.0322839440834145,0,0,0,0.223731085480646,0,0,0,0,0,0,0,0.74398497043594,0.0322839440834145
0,"17",47.2839090541193,47.7678181528657,1,0,0,1,3,0.810679042729973,0,22459215,29809410,-0.74979157184009,0.406350216140238,1,0,0,0,0,0,0.0438269547711262,0.00888975861355795,0.947283286615316,0,0,0.0438269547711262,0,0,0,0,0,0,0,0.947283286615316,0.00888975861355795
0,"17",47.7678181528657,47.6052553589199,1,0,0,1,9,0.350485657192979,0,9582304,24996980,-0.181811109137064,0.386418408283376,0.79393411020982,0,0,0.0143319393749144,0,0,0.872922733405244,0.112745327219842,0,0,0,0.334631420585279,0,0.538291312819965,0,0,0.0419383480215197,0,0,0.0143319393749144,0.0708069791983222
0,"17",47.6052553589199,47.3967503256121,1,0,0,1,3,0.512096046759303,0,7363644,3386819,-0.387165892633387,0.399884542712478,0.559697209696721,0,0,0,0,0,0.33166350790451,0.108639282398769,0.559697209696721,0,0,0,0,0.33166350790451,0,0,0,0,0,0.66833649209549,0
0,"17",47.3967503256121,46.7694353257233,1,0,0,1,5,0.249199957983929,0,24828018,9972644,-0.729568041305804,0.399262196680739,0.950436035611058,0,0,0,0,0.0231445780327693,0.268208722903294,0.0515143415797427,0.657132357484194,0,0,0,0,0,0,0,0,0,0.657132357484194,0.291353300936063,0.0515143415797427
0,"17",46.7694353257233,45.4886975302048,1,0,0,1,5,0.528912508874588,0,1700925,791833,-0.260765005269516,0.359743296863127,0.768405426459133,0,0,0.768405426459133,0,0.231594573540867,0,0,0,0,0,0.46041830180637,0,0,0,0,0.440067022355483,0,0,0.0995146758381469,0
0,"16",45.4886975302048,46.3228158970267,1,0,0,1,5,0.722205072572941,0.207690166933801,22705827,4103758,-0.622260048690923,0.386904553657333,1,0,0,0,0,0.01372867854582,0.191109224957981,0,0.587471929562398,0.207690166933801,0,0,0,0.191109224957981,0,0,0,0,0,0.808890775042019,0
0,"16",46.3228158970267,45.3817977035825,0,1,0,1,0,0,0,0,4933905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"16",45.3817977035825,45.0524612442884,1,0,0,1,5,0.641089150827596,0,16042345,6579545,-0.731524906086009,0.405641480088959,1,0,0,0,0,0,0.0571493132705973,0.0587497027398426,0.88410098398956,0,0,0.0571493132705973,0,0,0,0,0.0418423865089549,0,0,0.88410098398956,0.0169073162308877
0,"16",45.0524612442884,45.2000067907394,1,0,0,1,8,0.526825995559546,0.0540089255007925,18775193,5910556,-0.490876857134892,0.349734212543436,0.985231842889711,0,0,0,0,0,0.218178689294965,0.420894261912514,0,0.360927048792521,0,0.10723042900278,0.0264495816367906,0.110948260292184,0.0188684611657521,0,0,0,0.360808061999682,0.360927048792521,0.0147681571102891
0,"16",45.2000067907394,43.6476399140951,1,0,0,1,1,0.428571428571429,0,7570287,3965566,-0.525248947200406,0.324656884939182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,"16",43.6476399140951,43.8066827423447,1,0,0,1,5,0.4181430493119,0.279087097577428,27043898,13741629,-0.445562765024517,0.351472695921894,1,0,0,0,0.207951124501357,0.0165685434843749,0.471154676001218,0.025238558435622,0.279087097577428,0,0,0,0,0,0,0,0,0,0.279087097577428,0.69567434398695,0.025238558435622
0,"16",43.8066827423447,44.3093677261448,1,0,0,1,6,0.372501443925323,0.322508821934682,21373713,1012870,-0.366006545215897,0.331320812982954,0.956230721353842,0,0,0,0,0,0,0.0667677628121983,0.933232237187802,0,0,0,0,0,0,0,0,0,0,0.933232237187802,0.0667677628121983
0,"15",44.3093677261448,44.5972490610295,1,0,0,1,1,0.5,0,1310059,4699288,-0.794929081186365,0.406864248900436,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"15",44.5972490610295,44.6563301876828,1,0,0,1,1,0.571428571428571,0,330043,2984457,0.293415994960333,0.216552856052065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"15",44.6563301876828,44.6354823087175,1,0,0,1,1,0.615384615384615,0,538400,2080934,0.293415994960333,0.216552856052065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"15",44.6354823087175,43.8374114019591,1,0,0,1,2,0.399884708565056,0,973256,9132654,-0.00544387360175494,0.357955167416176,0.57101009395267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42898990604733,0,0,0,0.57101009395267
0,"15",43.8374114019591,44.5590878225474,1,0,0,1,2,0.575610678248977,0,14136764,0,-0.0665949244378888,0.421966695814063,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.541723551443598,0.458276448556402,0
0,"15",44.5590878225474,44.4446486878907,1,0,0,1,3,0.520594557724875,0,6009682,1730789,0.260770401189181,0.361512503700168,0.809798588344608,0,0,0,0.809798588344608,0.08799034624461,0,0.102211065410782,0,0,0,0,0,0,0,0,0,0,0,0.897788934589218,0.102211065410782
0,"15",44.4446486878907,44.483066181868,1,0,0,1,2,0.308779466993711,0,918356,1440653,0.272629237970383,0.308854469253925,0.515631193132075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"14",44.483066181868,44.4882803881312,1,0,0,1,1,0.375,0,1315670,1940154,-0.337046380723979,0.444305792474953,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"14",44.4882803881312,43.8502835277404,1,0,0,1,2,0.388918432319477,0,2005522,3034260,0.258631855000522,0.391827586428361,0.684154549289412,0,0,0,0,0,0.684154549289412,0.315845450710588,0,0,0,0.684154549289412,0,0,0,0,0,0,0,0.315845450710588,0
0,"14",43.8502835277404,44.4475084376254,1,0,0,1,2,0.620758374099624,0,578092,3338717,0.397647094977942,0.307232568940804,0.423697266179086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"14",44.4475084376254,43.6571119566453,0,1,0,1,0,0,0,0,3434797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"14",43.6571119566453,45.044262914237,1,0,0,1,5,0.438913477028135,0.188095442682339,9286998,4036752,0.0222312578201982,0.403030966146655,0.590204821838015,0,0,0,0,0,1,0,0,0,0,0.55718554047282,0,0.44281445952718,0,0,0,0,0,0,0
0,"14",45.044262914237,45.6870015078627,1,0,0,1,2,0.258944449558321,0,11124416,5993106,-0.130480068975422,0.386377306318962,0,0,0,0,0,0,0.933899990795022,0.0661000092049776,0,0,0,0,0,0,0,0,0,0,0,1,0
0,"14",45.6870015078627,45.2418750300017,1,0,0,1,1,0.454545454545455,0,462259,2419755,-0.349584237728565,0.307901124483977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"13",45.2418750300017,46.2897679209841,1,0,0,1,1,0.375,0,1635852,5797145,-0.160482782332614,0.39839722048163,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"13",46.2897679209841,45.542168286736,1,0,0,1,2,0.792140627707931,0,703272,3822701,-0.109632899504341,0.371491817915134,1,0,0,0,0,0,0,1,0,0,0.426887463172144,0,0.573112536827856,0,0,0,0,0,0,0,0
0,"13",45.542168286736,46.8280466428609,1,0,0,1,6,0.430598034822159,0,7493198,3832311,0.13394296171964,0.410115318038991,0.953171529699335,0,0,0.0545482716458313,0,0,0.898623258053504,0.0468284703006647,0,0,0,0.125374906682033,0,0.773248351371471,0,0,0,0,0,0,0.101376741946496
0,"13",46.8280466428609,46.7399537484257,1,0,0,1,1,0.428571428571429,0,2832767,6464509,0.211124250874788,0.436226179068896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,"13",46.7399537484257,46.6121905121236,1,0,0,1,2,0.433371331848442,0,2564647,2625851,0.195110769575129,0.40764483746853,0.676712623608629,0,0,0,0,0,1,0,0,0,0,0.323287376391371,0,0.676712623608629,0,0,0,0,0,0,0
0,"13",46.6121905121236,47.3385678797091,1,0,0,1,1,0.75,0,12026344,4610053,0.211124250874788,0.436226179068896,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,"13",47.3385678797091,46.7073241897672,0,1,0,1,0,0,0,0,754304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"12",46.7073241897672,46.3727020875832,0,1,0,1,0,0,0,0,4208392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"12",46.3727020875832,47.1320917379402,1,0,1,0,3,0.44101951282374,0,2187601,2325680,-0.0482135103102356,0.350435630579599,0.177276843446314,0,0,0,0,0,0.822723156553686,0.177276843446314,0,0,0,0.822723156553686,0,0,0,0,0,0,0,0,0.177276843446314
0,"12",47.1320917379402,47.1935503618066,0,1,1,0,0,0,0,0,6445224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"12",47.1935503618066,46.9122126827152,0,1,1,0,0,0,0,0,6932701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"12",46.9122126827152,46.2551061164492,1,0,1,0,5,0.318588251636403,0,10848796,1650819,0.0992582656238503,0.360555228609156,0.35801696335704,0,0,0,0,0,1,0,0,0,0,0,0,0.773647877607801,0,0,0,0.226352122392199,0,0,0
0,"12",46.2551061164492,46.1379318983469,1,0,1,0,1,0.272727272727273,0,604807,3462475,-0.0567739958595188,0.346386145516069,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"12",46.1379318983469,46.2937558057808,0,1,1,0,0,0,0,0,501347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"11",46.2937558057808,45.2400084972036,1,0,1,0,3,0.439438890307743,0,4960967,1454799,-0.06916656711014,0.354662965614714,0.676032918582204,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"11",45.2400084972036,44.8938986074063,1,0,1,0,4,0.572048784524324,0,4708081,1887969,-0.0567739958595188,0.346386145516069,0,0,0,0,0,0,1,0,0,0,0,0.63988533757172,0,0.36011466242828,0,0,0,0,0,0,0
0,"11",44.8938986074063,44.8308499365137,1,0,1,0,1,0.375,0,1992120,6550791,-0.0567739958595188,0.346386145516069,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"11",44.8308499365137,46.0715563164931,0,1,1,0,0,0,0,0,3453635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"11",46.0715563164931,47.4788871284138,0,1,1,0,0,0,0,0,2435476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"11",47.4788871284138,47.920202593506,0,1,1,0,0,0,0,0,1592537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"11",47.920202593506,47.5613704199056,0,1,1,0,0,0,0,0,8894969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",47.5613704199056,47.3415739542179,0,1,1,0,0,0,0,0,2433897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",47.3415739542179,47.5176666292241,0,1,1,0,0,0,0,0,3724030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",47.5176666292241,47.4217829677455,0,1,1,0,0,0,0,0,6835774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",47.4217829677455,47.0784452988865,0,1,1,0,0,0,0,0,6840204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",47.0784452988865,46.1876423439045,0,1,1,0,0,0,0,0,1717202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",46.1876423439045,44.175507021044,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"10",44.175507021044,43.9999365822314,0,1,1,0,0,0,0,0,6422527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",43.9999365822314,43.5370367325295,0,1,1,0,0,0,0,0,3663049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",43.5370367325295,44.6469209854009,0,1,1,0,0,0,0,0,4080289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",44.6469209854009,43.4225224114787,0,1,1,0,0,0,0,0,4726533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",43.4225224114787,43.8692032238002,0,1,1,0,0,0,0,0,7954111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",43.8692032238002,44.0205291570457,0,1,1,0,0,0,0,0,6759161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",44.0205291570457,44.9671467193472,0,1,1,0,0,0,0,0,5078029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"9",44.9671467193472,44.2713692265906,0,1,1,0,0,0,0,0,2763008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"8",44.2713692265906,45.4457986654713,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"8",45.4457986654713,44.4715675327534,0,1,1,0,0,0,0,0,957467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"8",44.4715675327534,44.9205635777994,0,1,1,0,0,0,0,0,7097707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"8",44.9205635777994,45.6992891893909,1,0,1,0,1,0.333333333333333,0,1674308,1110230,-0.32458361030575,0.304087901674888,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"8",45.6992891893909,45.0971835451441,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"8",45.0971835451441,44.018996419681,0,1,1,0,0,0,0,0,3509105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"8",44.018996419681,43.8480990265827,0,1,1,0,0,0,0,0,666953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"7",43.8480990265827,43.8888901638712,0,1,1,0,0,0,0,0,1026077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"7",43.8888901638712,45.0964848496225,0,1,1,0,0,0,0,0,3031833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"7",45.0964848496225,43.7519397128919,1,0,1,0,1,0.1,0,1202449,5838467,-0.32458361030575,0.304087901674888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"7",43.7519397128919,43.1672506143053,1,0,1,0,1,0.375,0,1913266,1652722,-0.32458361030575,0.304087901674888,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"7",43.1672506143053,43.9554002974047,0,1,1,0,0,0,0,0,331383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"7",43.9554002974047,44.4775496899499,0,1,1,0,0,0,0,0,1172200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"7",44.4775496899499,44.9086992243906,0,1,1,0,0,0,0,0,23073350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"6",44.9086992243906,43.5791724738345,0,1,1,0,0,0,0,0,16340377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"6",43.5791724738345,43.013517761718,1,0,1,0,1,0.714285714285714,0,1884147,30289993,-0.32458361030575,0.304087901674888,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"6",43.013517761718,43.2320407182178,1,0,1,0,1,0.583333333333333,0,1943828,17001988,-0.244725628977844,0.451980634655614,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"6",43.2320407182178,43.3742255860531,1,0,1,0,1,0.857142857142857,0,821657,29849743,-0.32458361030575,0.304087901674888,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,"6",43.3742255860531,42.726610223909,0,1,1,0,0,0,0,0,16087731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"6",42.726610223909,42.5726622426976,0,1,1,0,0,0,0,0,34480119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"6",42.5726622426976,41.5616516604165,0,1,1,0,0,0,0,0,31993358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"5",41.5616516604165,42.092056467244,0,1,1,0,0,0,0,0,48306766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"5",42.092056467244,43.4769435257418,1,0,1,0,1,0.777777777777778,0,1473555,4023780,-0.32458361030575,0.304087901674888,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"5",43.4769435257418,43.9115402675385,0,1,1,0,0,0,0,0,21093698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"5",43.9115402675385,43.709412377826,0,1,1,0,0,0,0,0,38546306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"5",43.709412377826,43.5439027699252,0,1,1,0,0,0,0,0,18021588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"5",43.5439027699252,44.0122849697149,0,1,1,0,0,0,0,0,23014006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"5",44.0122849697149,43.6099829112562,0,1,1,0,0,0,0,0,14990646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"4",43.6099829112562,44.3087258435783,0,1,1,0,0,0,0,0,348999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"4",44.3087258435783,44.6175311560916,0,1,1,0,0,0,0,0,298008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"4",44.6175311560916,44.7124837959897,0,1,1,0,0,0,0,0,4269722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"4",44.7124837959897,45.0127586858468,0,1,1,0,0,0,0,0,1807011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"4",45.0127586858468,45.7106957551509,1,0,1,0,1,0.8,0,1744560,0,0.370375555137549,0.388738353791624,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
